student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S11125,21,Female,3.1,1.8,2.2,No,100.0,7.2,Fair,5,Master,Average,3,Yes,70.1
S16359,17,Female,3.9,0.9,1.0,No,100.0,7.6,Fair,2,High School,Average,2,No,80.4
S03900,19,Male,6.9,2.9,1.3,No,92.3,5.5,Fair,0,Bachelor,Good,6,No,100.0
S18427,17,Male,3.5,1.7,3.4,No,77.1,5.4,Fair,0,High School,Poor,3,No,53.8
S01203,23,Female,5.0,1.2,2.9,No,77.8,6.8,Fair,2,,Good,6,No,77.3
S14136,19,Female,3.5,0.7,1.9,No,100.0,6.2,Poor,2,High School,Average,7,Yes,71.0
S02448,23,Female,5.3,3.4,2.8,Yes,86.3,5.3,Poor,1,Bachelor,Average,6,No,81.6
S12954,17,Male,3.1,1.5,0.7,No,95.5,5.7,Good,3,Master,Average,8,No,76.4
S09024,24,Male,4.3,0.9,3.5,No,96.2,6.1,Poor,3,High School,Poor,9,No,90.9
S12956,21,Female,3.8,0.4,0.4,Yes,81.5,6.4,Fair,2,Bachelor,Average,4,No,63.0
S13069,19,Male,4.5,2.6,2.6,Yes,97.2,6.9,Good,5,High School,Average,6,No,78.8
S19432,21,Female,1.9,2.1,3.7,No,74.3,7.4,Fair,6,High School,Good,6,No,56.7
S09180,21,Male,6.3,2.7,1.8,No,77.2,6.0,Good,6,Bachelor,Good,2,No,97.6
S11159,17,Male,3.2,3.6,1.7,Yes,100.0,4.2,Poor,2,Bachelor,Average,8,No,67.2
S04159,22,Male,2.3,2.9,4.3,No,87.0,6.1,Good,4,Bachelor,Average,7,No,60.5
S06316,24,Female,6.8,2.1,2.0,No,78.1,5.9,Fair,0,Bachelor,Good,1,No,99.1
S08016,24,Male,3.3,1.3,1.8,No,90.4,4.7,Poor,3,Bachelor,Good,3,No,59.2
S08357,20,Female,3.4,0.3,1.9,No,69.4,5.7,Fair,3,Bachelor,Good,4,No,66.2
S04405,20,Female,2.4,2.3,2.3,No,56.0,5.7,Good,3,,Good,5,No,43.4
S18560,24,Male,3.1,0.6,2.5,No,88.0,5.1,Good,0,High School,Average,3,No,59.6
S00123,21,Female,2.9,0.0,0.1,No,90.3,7.4,Fair,4,High School,Poor,3,No,73.0
S14857,17,Male,1.4,2.8,1.8,No,90.7,6.4,Good,2,High School,Poor,4,No,33.5
,999,unknown,,6.7,error,maybe,999,none,1,daily,PHD,wifi,15,1,#VALUE!
S06079,17,Female,2.8,3.1,1.3,Yes,67.7,7.6,Fair,5,Master,Average,6,No,49.9
S05324,22,Male,4.0,0.2,3.2,No,93.4,3.9,Good,1,,Poor,6,No,62.0
S83233,0,Female,-50,-10,4.3,Yes,-100,0,Poor,-10,High School,Poor,99,Yes,999
S07122,20,Female,2.1,1.5,2.4,Yes,81.6,4.1,Good,1,Bachelor,Poor,7,No,72.9
S13348,21,Female,4.9,2.6,1.2,No,87.7,6.3,Fair,2,Master,Good,8,No,79.5
S12716,20,Female,4.5,2.6,1.5,Yes,97.2,7.4,Fair,3,Master,Average,5,Yes,77.5
S00431,19,Female,3.8,1.8,2.0,No,98.8,7.3,Good,1,Bachelor,Average,5,No,77.4
S01678,20,Female,0.6,1.2,2.0,No,86.3,5.4,Good,4,High School,Average,4,No,35.3
S03859,19,Male,3.1,2.0,1.2,Yes,88.2,5.1,Good,1,Master,Average,5,No,58.9
S15207,22,Female,2.7,2.0,0.0,No,77.1,5.7,Good,2,High School,Average,4,No,67.6
S01205,20,Female,3.1,1.7,1.7,Yes,70.6,6.3,Fair,6,Bachelor,Average,4,Yes,77.9
S04408,20,Male,3.0,1.0,2.0,No,83.9,5.4,Fair,0,Bachelor,Poor,1,Yes,51.7
S12035,17,Female,2.9,4.5,1.3,Yes,66.9,5.6,Good,0,High School,Average,3,Yes,41.2
S09352,22,Female,2.6,2.2,0.7,Yes,89.5,7.5,Fair,4,High School,Good,8,No,76.7
S19570,18,Male,4.4,4.5,2.7,No,85.9,7.9,Fair,6,High School,Good,5,No,78.0
S03201,24,Male,4.9,2.9,2.4,No,94.8,5.9,Fair,5,High School,Average,9,No,92.6
S00331,17,Female,6.2,2.3,0.8,Yes,78.4,5.1,Poor,1,,Poor,4,No,98.8
S14611,17,Male,3.9,1.3,2.1,No,84.8,6.4,Fair,4,Master,Average,5,No,79.3
S05152,20,Female,2.5,2.7,0.5,Yes,92.8,5.2,Good,0,High School,Good,5,No,58.9
S10866,17,Male,3.9,3.7,1.7,No,79.9,8.3,Good,2,Bachelor,Poor,5,No,74.9
S10299,18,Female,3.9,3.1,1.1,No,83.1,6.9,Good,2,High School,Good,5,No,61.9
S04650,19,Other,6.8,3.1,1.2,Yes,87.4,4.9,Good,1,Bachelor,Poor,1,No,89.7
S18874,20,Female,3.9,2.1,2.2,No,76.0,7.0,Good,4,High School,Average,9,Yes,82.4
S17172,23,Female,4.0,4.6,0.2,No,89.1,6.1,Poor,6,Bachelor,Poor,5,No,76.7
S10891,17,Male,5.1,1.2,2.5,No,95.9,6.1,Poor,0,Master,Good,2,No,80.4
S15487,23,Male,3.4,3.6,1.1,No,74.8,6.8,Fair,3,,Good,5,No,58.0
S52944,24,Other,0.0,5.6,4.5,Yes,59.2,3.5,Poor,0,High School,Poor,1,No,99.9
S09775,24,Female,3.7,2.7,2.3,No,90.9,6.4,Good,2,High School,Good,7,Yes,61.6
S08479,24,Female,2.8,3.7,1.2,Yes,73.3,5.5,Poor,4,High School,Good,4,Yes,62.0
S04960,23,Female,2.9,1.9,3.0,No,77.9,4.7,Good,5,Master,Average,5,No,57.5
S06367,23,Male,3.2,2.6,3.3,No,83.3,5.5,Good,3,Master,Good,4,No,66.4
S13137,21,Male,3.3,2.6,0.6,Yes,74.1,5.6,Good,2,,Good,4,No,65.6
S17096,22,Male,3.8,2.5,0.1,No,72.8,4.0,Good,1,Bachelor,Average,9,No,66.5
S17439,18,Female,4.8,2.4,4.6,No,82.7,5.5,Good,6,Master,Average,5,Yes,76.5
S12394,20,Female,3.6,3.3,0.0,No,84.2,7.1,Poor,2,Master,Good,4,No,70.4
S14205,17,Female,7.7,4.2,3.0,No,68.8,6.7,Poor,4,Bachelor,Good,4,Yes,93.2
S07927,22,Female,6.2,3.5,1.0,No,96.4,6.1,Poor,3,Bachelor,Good,9,No,100.0
S15697,18,Female,3.5,1.9,1.3,Yes,79.8,7.4,Good,0,Master,Average,1,No,63.5
S29285,,,,,,,,,,,,,,,
S14316,23,Male,1.5,1.7,1.0,No,74.3,7.3,Fair,0,Bachelor,Poor,2,No,44.9
S61441,error,male,,MISSING,inf,False,9999-01-01,error,moderate,-inf,college,wifi,TBD,n,TBD
S08910,21,Male,4.7,1.9,3.3,Yes,84.2,7.7,Fair,4,High School,Good,6,No,75.4
S09617,19,Male,3.5,2.1,1.2,No,82.0,7.2,Poor,5,High School,Poor,3,No,69.2
S79133,21,,4.7,,2.7,Yes,,4.1,Good,6,,,,No,47.3
S10630,24,Male,1.6,3.0,1.4,No,82.6,6.6,Good,4,Bachelor,Good,6,Yes,51.7
S10740,24,Female,3.4,2.6,2.2,No,81.0,7.0,Fair,5,,Average,7,No,68.3
S14260,20,Female,5.0,4.8,2.9,No,81.5,6.5,Fair,3,,Good,6,No,81.3
S94858,19,Male,71.2,28.3,28.2,Yes,211.1,47.1,Fair,-5,Master,Good,0,No,64.4
S01638,17,Female,5.8,1.7,1.9,No,84.6,6.7,Fair,0,Bachelor,Good,6,No,96.3
S04349,22,Male,4.4,4.8,1.7,No,71.1,6.9,Good,3,Bachelor,Average,7,No,68.8
S94100,,,1.2,6.0,4.4,,91.0,7.3,Poor,,Master,,,Yes,85.1
S03659,23,Other,5.9,2.4,4.8,Yes,77.9,6.7,Poor,2,High School,Good,3,No,88.5
S19892,17,Female,2.9,3.9,1.5,No,87.3,5.3,Fair,3,Bachelor,Average,5,No,54.2
S05292,24,Male,3.1,2.2,2.7,No,80.0,5.9,Poor,3,Master,Average,2,No,60.7
S17269,24,Female,3.9,3.4,0.5,No,93.7,5.0,Good,6,High School,Average,5,No,73.9
S02502,20,Male,3.2,5.0,2.7,No,89.1,5.8,Fair,1,Master,Good,7,No,59.3
S11903,22,Male,1.4,3.4,0.6,No,77.4,5.7,Fair,3,Master,Average,7,No,50.9
S11725,19,Male,1.0,1.8,3.0,No,81.8,5.1,Good,1,High School,Good,5,No,29.3
S13251,22,Male,4.1,2.2,2.0,No,73.8,6.4,Good,2,High School,Average,7,No,79.4
S09215,18,Female,2.6,1.4,0.0,No,96.5,6.8,Fair,6,Bachelor,Average,4,Yes,65.2
S00288,21,Female,4.2,4.2,2.5,No,70.6,7.7,Good,1,Bachelor,Average,4,Yes,71.3
S02822,24,Male,3.1,4.0,3.4,No,93.4,6.3,Fair,4,High School,Average,2,No,51.0
S18565,21,Male,4.6,0.0,1.3,No,82.4,7.1,Good,4,Master,Average,6,Yes,91.2
S08698,19,Male,5.4,5.6,1.8,No,75.8,7.4,Fair,3,High School,Good,10,Yes,93.8
S03527,19,Female,4.9,2.9,1.4,No,79.9,4.5,Fair,3,Bachelor,Good,5,Yes,79.8
S18454,20,Other,5.6,0.2,1.6,No,75.5,7.7,Fair,5,High School,Average,9,No,100.0
S00775,20,Female,2.6,3.6,0.0,No,83.0,4.8,Good,2,High School,Good,5,No,52.1
S10524,21,Male,4.7,2.3,1.7,No,90.8,7.7,Fair,4,Bachelor,Good,6,No,90.6
S11419,22,Male,3.2,4.2,2.4,No,89.8,7.6,Good,4,High School,Good,4,No,58.4
S04152,21,Female,3.9,0.8,0.6,Yes,94.3,4.0,Poor,4,Master,Good,4,No,82.1
S12255,24,Male,2.4,2.3,0.6,No,96.1,7.7,Good,0,Bachelor,Average,8,No,55.5
S11730,19,Female,1.3,3.4,3.1,No,88.3,8.8,Poor,4,Master,Average,5,No,33.6
S19958,21,Female,2.6,1.8,1.4,No,100.0,6.2,Fair,6,High School,Poor,4,Yes,76.1
S00608,17,Other,4.8,3.6,1.9,No,83.4,5.9,Good,1,High School,Poor,3,No,73.6
S14465,21,Female,5.4,3.8,4.5,No,74.3,9.0,Fair,2,High School,Average,8,No,80.3
S00672,22,Female,2.8,4.4,0.5,No,74.1,5.2,Fair,3,Bachelor,Good,7,Yes,60.3
S01663,23,Other,4.4,3.8,0.7,No,70.6,6.6,Poor,3,Master,Poor,4,No,77.6
S10446,21,Female,2.3,0.8,0.4,No,78.9,7.1,Good,6,Bachelor,Average,5,No,64.7
S07968,21,Male,2.8,1.9,1.2,No,81.0,7.3,Poor,0,,Average,6,No,61.3
S17811,20,Female,2.0,1.7,2.8,No,78.4,6.3,Good,4,High School,Good,1,Yes,45.0
S00637,20,Male,3.7,1.7,0.0,No,77.3,4.7,Fair,6,Bachelor,Average,5,No,71.0
S08457,19,Female,3.2,0.9,1.4,No,73.0,6.8,Fair,5,Bachelor,Good,7,No,72.6
S17433,17,Female,4.8,1.6,3.4,No,68.7,5.5,Good,0,Master,Poor,5,No,73.0
S10870,20,Male,3.4,2.6,1.2,No,76.1,9.5,Good,1,Bachelor,Average,4,Yes,66.4
S12239,24,Male,4.1,3.7,1.6,Yes,91.9,6.1,Fair,4,High School,Good,2,Yes,60.7
S12359,19,Female,2.3,2.8,2.3,No,89.7,6.1,Fair,0,Bachelor,Poor,7,Yes,42.6
S02484,21,Female,5.4,3.4,1.7,No,65.7,7.6,Good,2,,Good,7,No,98.7
S00913,21,Male,2.3,1.2,1.1,No,94.1,5.7,Good,2,,Good,4,No,59.1
S08495,20,Female,5.4,0.6,1.6,No,92.0,8.1,Good,4,High School,Poor,4,No,86.9
S19669,21,Male,3.4,1.4,1.1,Yes,75.6,7.7,Fair,3,Bachelor,Average,5,No,78.9
S13356,19,Male,2.4,0.0,2.2,Yes,88.6,5.5,Fair,0,Master,Good,5,Yes,61.3
S04749,22,Male,3.5,1.8,0.0,Yes,100.0,6.9,Good,3,Master,Good,4,Yes,78.6
S15167,24,Female,5.4,2.7,1.8,No,75.6,5.7,Fair,3,High School,Average,5,Yes,91.0
S06873,21,Female,5.1,3.2,1.3,No,91.0,6.0,Poor,3,High School,Average,4,No,89.3
S08979,21,Male,1.8,4.3,1.7,No,81.2,7.1,Fair,6,Bachelor,Good,7,No,49.9
S10337,22,Female,4.9,1.1,1.8,No,79.0,4.4,Good,3,Bachelor,Average,4,No,81.0
S18747,17,Female,4.4,3.6,2.5,No,82.2,7.5,Fair,4,Bachelor,Average,5,No,89.1
S16195,23,Female,5.4,2.9,3.2,No,88.9,5.3,Good,3,High School,Average,7,No,92.8
S12014,20,Female,2.5,3.3,3.9,No,85.3,8.2,Poor,4,,Average,8,Yes,66.6
S07572,20,Female,4.5,4.4,2.0,Yes,88.6,5.8,Good,3,Master,Good,7,Yes,86.5
S23513,23,Female,0.0,6.1,5.2,Yes,58.1,3.2,Poor,0,High School,Poor,1,No,95.8
S07100,18,Female,5.1,1.3,0.8,No,62.2,5.4,Fair,1,,Good,6,Yes,82.6
S00903,24,Female,2.7,4.3,0.7,No,68.3,7.9,Fair,0,Master,Average,5,No,57.6
S00688,17,Male,3.4,1.7,0.0,No,98.9,7.4,Good,4,High School,Good,6,Yes,85.9
S06185,22,Female,2.8,2.1,2.1,No,78.5,7.0,Poor,1,Bachelor,Poor,5,No,55.5
S01800,21,Female,2.7,2.7,2.2,No,78.5,8.3,Fair,1,High School,Average,6,No,55.7
S13848,23,Male,4.0,1.0,2.8,Yes,72.4,7.6,Good,6,High School,Poor,3,Yes,81.1
S00941,19,Male,5.0,0.7,2.0,No,88.0,6.3,Fair,1,Bachelor,Good,8,No,81.5
S09955,17,Female,1.7,3.0,1.1,Yes,100.0,5.9,Fair,3,Bachelor,Average,7,No,38.5
S14184,18,Male,1.4,3.7,3.6,No,78.4,9.3,Fair,0,Bachelor,Good,6,No,33.3
S19912,17,Female,2.6,3.1,2.5,No,88.8,6.3,Fair,6,Master,Good,1,Yes,53.8
S05950,17,Male,2.5,1.5,1.8,No,75.9,7.3,Good,4,High School,Poor,6,No,55.7
S04810,20,Female,5.2,2.0,1.7,No,85.0,5.1,Fair,4,Bachelor,Average,8,No,100.0
S00794,18,Other,3.6,2.6,1.4,No,96.1,5.1,Good,2,High School,Good,10,Yes,72.6
S01873,24,Female,2.1,2.9,0.7,No,89.1,5.1,Fair,2,High School,Average,1,Yes,42.8
S02457,20,Female,4.7,1.9,2.5,No,87.8,7.0,Good,3,Master,Good,7,No,93.1
S10461,20,Female,2.3,2.1,0.1,No,83.4,6.1,Good,6,Bachelor,Average,3,No,67.1
S12779,21,Female,3.3,5.1,3.2,No,81.6,7.0,Fair,4,High School,Average,5,No,54.1
S25003,,,,,,,,,,,,,,,
S10117,24,Male,5.5,1.4,0.8,No,96.6,6.3,Good,4,High School,Average,10,No,100.0
S08986,21,Male,5.2,2.5,1.4,No,100.0,7.4,Good,0,High School,Average,5,Yes,91.0
S05566,24,Female,4.6,1.3,1.1,No,85.1,6.9,Poor,4,Bachelor,Good,3,No,80.5
S00191,24,Male,5.3,3.2,1.5,No,75.6,6.0,Fair,5,High School,Good,10,No,97.8
S15001,19,Female,3.2,2.9,2.6,No,73.1,6.6,Fair,2,Master,Good,3,No,60.0
S07279,18,Other,2.9,1.1,0.6,No,84.5,6.4,Poor,5,Bachelor,Good,8,Yes,69.2
S03941,17,Female,2.4,3.4,1.4,No,92.9,6.3,Poor,0,,Average,9,No,59.6
S19936,20,Male,5.9,1.6,1.0,No,73.9,5.4,Poor,1,Bachelor,Poor,2,No,82.7
S16313,22,Female,5.3,3.2,2.1,No,80.4,7.0,Fair,3,High School,Average,6,Yes,82.0
S12421,19,Female,4.1,0.7,0.0,No,78.1,6.5,Fair,4,High School,Average,6,Yes,88.6
S04091,17,Male,3.8,1.2,2.9,Yes,86.9,9.1,Good,3,,Average,9,No,78.5
S08936,21,Female,1.7,1.9,2.9,No,92.1,6.3,Fair,3,,Poor,2,Yes,47.2
S08902,22,Male,1.9,4.8,2.4,Yes,87.8,6.9,Fair,6,High School,Average,5,No,39.1
S13686,21,Female,2.1,1.9,1.5,No,88.3,4.5,Poor,4,Bachelor,Average,3,No,47.3
S15526,19,Female,2.5,3.8,1.1,No,65.8,6.3,Good,5,High School,Good,7,Yes,64.3
S11352,20,Female,1.8,2.3,2.6,Yes,75.6,5.9,Good,5,High School,Average,2,No,39.2
S14710,21,Female,5.1,0.6,0.9,No,84.0,5.4,Fair,6,Master,Good,5,No,83.9
S15581,24,Male,1.0,4.3,0.8,Yes,79.3,7.6,Good,2,High School,Average,4,Yes,35.8
S02759,19,Female,5.5,3.7,1.4,No,64.9,7.1,Good,3,High School,Average,3,No,87.2
S42584,-5,Male,3.6,5.5,1.7,No,98.2,8.0,Good,1,Master,Poor,9,No,50.4
S19647,23,Female,2.2,1.8,0.0,No,93.8,6.0,Good,4,High School,Average,9,No,72.5
S04787,19,Female,2.8,1.3,3.1,No,85.1,6.5,Fair,4,Bachelor,Poor,5,Yes,62.7
S11527,23,Female,2.6,1.7,1.1,No,78.9,10.0,Fair,4,Bachelor,Good,3,Yes,62.4
S10314,20,Female,4.1,2.7,1.3,No,83.5,7.6,Fair,4,High School,Average,7,No,77.8
S02306,22,Female,0.0,3.0,1.4,No,88.0,5.5,Good,6,Bachelor,Average,8,Yes,41.7
S87186,undefined,M,true,---, ,sometimes, ,!@#$,okay,??,BACHELOR,1,none,False,MISSING
S06104,24,Female,3.5,0.8,3.1,Yes,93.9,6.5,Good,3,High School,Good,3,No,57.9
S10897,18,Female,3.8,2.9,2.5,No,82.8,7.3,Fair,3,,Average,4,No,68.7
S08845,19,Other,4.1,3.3,0.9,No,89.2,5.7,Fair,1,High School,Good,10,Yes,86.7
S12449,22,Female,7.1,3.4,1.5,No,78.1,4.8,Fair,0,Master,Average,5,No,94.3
S06869,18,Female,3.1,2.4,0.9,No,93.4,6.8,Good,5,High School,Poor,7,No,66.9
S02139,17,Female,5.3,1.0,1.4,No,81.7,7.7,Fair,0,High School,Average,4,No,93.2
S13213,19,Male,3.8,2.2,1.4,No,73.4,7.0,Poor,2,High School,Good,6,No,66.4
S08480,19,Female,5.2,3.3,3.3,Yes,73.6,7.6,Poor,4,High School,Poor,2,No,85.7
S13687,20,Male,1.4,2.1,0.9,No,84.6,8.4,Good,4,Bachelor,Good,7,Yes,58.3
S06069,19,Male,2.4,1.4,3.5,No,66.6,7.1,Fair,4,Bachelor,Good,2,Yes,52.0
S06983,20,Male,2.9,3.4,2.5,No,79.8,5.1,Poor,6,High School,Good,9,Yes,56.8
S15403,18,Male,3.3,3.9,0.3,No,88.4,7.7,Fair,1,,Good,4,No,56.6
S14897,18,Female,4.7,1.7,2.1,No,89.4,5.6,Fair,1,,Poor,8,No,95.1
S13264,24,Female,1.4,4.0,0.0,Yes,90.8,6.3,Fair,2,Master,Poor,6,No,53.0
S13235,22,Other,4.3,1.4,2.8,No,70.1,7.7,Good,3,Master,Good,5,Yes,69.0
S08287,19,Male,3.7,2.5,1.4,No,84.2,5.8,Fair,1,High School,Good,10,Yes,74.8
S15472,22,Male,5.2,3.2,1.5,Yes,87.5,5.6,Poor,4,High School,Good,5,No,92.5
S07329,19,Female,5.3,2.1,0.3,No,66.5,4.9,Fair,5,High School,Good,4,No,78.6
S09165,23,Female,2.8,1.0,3.6,No,84.7,5.9,Good,0,Bachelor,Average,2,No,40.6
S03137,21,Female,2.2,3.6,0.8,No,89.0,7.2,Good,3,Bachelor,Average,4,No,58.2
S06443,19,Female,3.7,2.9,2.1,Yes,97.1,4.9,Fair,1,Master,Good,6,No,71.1
S13191,21,Female,3.5,2.1,2.0,No,88.1,4.6,Good,2,,Average,7,No,74.3
S06310,18,Male,5.0,1.7,0.5,No,81.8,5.7,Fair,1,Bachelor,Average,6,No,87.9
S19949,21,Male,1.6,4.0,0.5,No,77.1,8.4,Good,4,Bachelor,Average,3,No,43.3
S15552,23,Other,3.4,4.1,1.0,No,95.4,6.8,Fair,0,High School,Good,2,Yes,63.2
S04135,19,Male,1.8,1.2,2.1,No,100.0,5.3,Fair,2,High School,Good,10,Yes,55.6
S00739,21,Female,2.2,2.0,1.7,No,56.5,8.5,Fair,1,Master,Average,7,Yes,48.3
S14929,22,Male,4.8,1.4,1.1,No,80.8,5.6,Poor,6,Master,Average,7,Yes,97.1
S59278,,Male,,,3.5,,72.1,6.0,,,Bachelor,Good,10,Yes,
S04957,20,Male,2.5,3.0,3.4,No,95.2,6.0,Fair,6,,Average,9,Yes,71.7
S08815,17,Other,4.9,1.3,1.5,No,69.1,8.9,Good,4,High School,Poor,7,No,97.4
S14591,20,Male,3.8,2.8,2.2,No,79.9,5.0,Poor,0,Bachelor,Average,10,No,83.7
S17225,20,Other,4.4,3.2,0.7,No,86.5,6.4,Poor,4,,Good,10,Yes,98.4
S16757,20,Male,3.6,1.5,2.0,No,93.2,7.6,Fair,0,Bachelor,Good,9,Yes,76.2
S15619,20,Female,7.7,1.7,2.4,No,84.1,4.3,Fair,4,High School,Good,7,No,100.0
S02690,19,Female,3.1,3.4,0.7,No,93.9,8.2,Fair,3,Bachelor,Average,6,No,73.2
S05458,19,Male,3.5,2.7,1.4,No,91.8,7.8,Fair,1,High School,Average,2,No,63.3
S11271,20,Female,4.2,3.2,3.3,Yes,96.1,8.0,Fair,5,High School,Good,8,No,68.3
S07145,18,Male,1.8,3.3,1.3,No,85.7,5.8,Good,2,Master,Good,3,Yes,43.2
S12829,20,Female,4.8,2.3,3.1,No,71.7,9.2,Fair,5,High School,Average,10,No,90.0
S04057,23,Male,3.7,2.5,0.8,Yes,66.3,5.5,Good,3,High School,Good,3,No,59.4
S01327,21,Female,5.2,1.7,1.6,No,94.7,8.1,Good,2,Master,Average,6,No,88.1
S01814,20,Female,4.3,2.1,2.0,Yes,78.6,6.4,Fair,1,Bachelor,Average,3,No,67.7
S19902,20,Male,4.9,3.6,1.9,No,94.2,4.9,Fair,2,High School,Good,5,No,86.2
S01228,19,Female,3.7,2.5,0.6,No,94.6,6.8,Fair,4,Bachelor,Good,3,Yes,61.8
S17609,21,Other,4.7,2.2,3.4,Yes,80.0,4.8,Poor,3,High School,Good,4,Yes,77.6
S12941,21,Female,3.4,4.4,4.3,No,66.4,7.4,Fair,2,Master,Good,10,No,62.7
S05246,19,Female,3.0,4.0,2.1,No,84.8,6.5,Fair,4,Bachelor,Good,6,No,58.4
S01908,18,Male,4.9,3.8,0.6,No,70.4,5.5,Fair,5,High School,Poor,9,No,78.3
S16565,19,Male,3.9,2.0,3.5,No,82.9,5.8,Fair,2,Master,Average,5,No,69.2
S13159,20,Other,4.9,4.7,1.1,No,86.4,5.5,Fair,2,Bachelor,Good,3,No,80.4
S12425,20,Male,5.1,1.9,1.1,Yes,93.1,6.7,Fair,0,Bachelor,Average,7,No,88.0
S17188,19,Male,6.3,2.3,2.6,No,87.9,5.1,Poor,3,Bachelor,Good,8,No,99.2
S17971,17,Female,2.6,1.8,1.4,No,70.9,7.3,Good,0,Master,Average,8,Yes,61.2
S03339,23,Female,3.7,1.7,2.4,No,64.0,8.0,Good,6,Bachelor,Average,9,No,76.3
S02391,19,Female,5.9,2.1,0.4,No,83.0,5.5,Poor,0,,Poor,6,No,98.2
S00728,23,Male,2.4,2.7,0.5,No,81.5,6.5,Good,4,High School,Good,2,No,52.6
S12358,20,Female,2.1,2.8,2.0,Yes,83.7,7.1,Fair,5,High School,Good,7,No,66.8
S20836,#REF!,Male,00:00:00,false,,Yes,abc,abc,Poor,none,Master,Good,,Yes,TBD
S02342,19,Female,4.7,0.6,3.1,Yes,75.2,5.0,Fair,4,High School,Good,3,Yes,80.4
S00971,17,Male,5.5,3.4,0.7,No,90.4,8.3,Good,3,High School,Poor,10,No,98.9
S11203,23,Female,4.0,1.7,2.8,No,100.0,6.4,Fair,5,Bachelor,Poor,3,Yes,68.6
S08176,24,Female,4.0,1.3,2.0,No,77.5,6.5,Good,0,High School,Average,3,Yes,72.9
S12552,21,Other,1.7,0.0,2.0,No,78.7,6.7,Good,6,High School,Average,5,Yes,53.1
S04595,23,Female,4.0,1.7,3.0,Yes,89.8,4.7,Good,2,High School,Good,1,Yes,67.6
S18806,19,Female,4.0,2.8,1.3,No,69.7,6.3,Good,5,High School,Average,5,No,64.7
S12442,24,Female,2.7,0.5,1.0,No,77.9,6.5,Good,3,Bachelor,Poor,2,No,64.8
S11099,20,Male,5.8,2.5,2.1,No,86.3,7.6,Fair,4,Bachelor,Good,6,No,97.3
S13717,20,Female,4.8,5.1,3.1,No,82.3,4.6,Good,4,Master,Average,10,No,79.5
S18568,21,Female,3.2,2.5,0.0,Yes,100.0,8.5,Fair,5,High School,Average,7,No,89.8
S11102,18,Male,4.4,1.6,0.9,Yes,98.4,6.5,Fair,3,Bachelor,Average,3,Yes,73.6
S08180,19,Male,3.2,1.7,1.9,No,70.3,6.8,Good,1,High School,Average,1,No,45.8
S15344,22,Female,4.2,5.0,2.3,No,82.1,6.5,Good,0,High School,Average,3,No,65.2
S04032,19,Male,3.7,3.7,2.2,No,75.6,5.9,Fair,3,Bachelor,Average,9,Yes,81.1
S14848,19,Female,4.1,3.1,1.9,Yes,100.0,7.3,Fair,6,Master,Good,6,Yes,59.6
S09902,23,Female,2.8,3.4,1.8,No,97.6,6.3,Poor,2,,Average,4,No,48.0
S05424,20,Male,3.8,1.4,2.1,No,89.5,6.5,Good,6,High School,Good,7,No,89.7
S14523,18,Male,3.8,0.8,1.0,Yes,78.9,7.2,Fair,2,High School,Average,5,No,74.2
S13725,24,Female,5.2,1.2,1.0,No,80.9,7.7,Fair,6,Bachelor,Average,6,Yes,92.4
S12417,19,Male,3.5,1.8,1.7,No,77.9,8.4,Fair,3,Bachelor,Average,8,No,81.1
S01704,17,Female,2.7,4.1,1.2,No,97.7,7.1,Fair,0,Bachelor,Poor,3,No,58.1
S10458,19,Male,2.5,0.9,2.1,Yes,68.1,5.9,Good,4,High School,Average,10,No,71.6
S19265,18,Male,2.4,4.1,3.1,No,78.4,5.3,Fair,2,Bachelor,Average,1,No,41.1
S05189,22,Male,4.7,1.4,0.7,Yes,88.9,7.3,Fair,3,Master,Good,8,No,86.3
S03471,21,Female,1.6,3.5,2.8,No,78.1,7.3,Fair,6,Bachelor,Average,3,Yes,45.9
S05597,23,Female,4.6,2.8,1.5,Yes,81.3,6.1,Fair,0,Bachelor,Average,10,Yes,79.9
S09465,20,Other,3.1,3.0,1.2,No,80.8,7.1,Fair,3,High School,Average,4,No,62.2
S18405,22,Female,5.6,4.3,0.6,No,69.8,7.2,Good,4,Bachelor,Good,5,Yes,94.8
S01154,22,Female,1.4,2.7,1.3,Yes,78.0,4.3,Good,3,High School,Good,5,No,46.2
S00047,19,Male,3.7,1.6,1.8,No,88.5,8.2,Good,5,Bachelor,Average,10,Yes,80.1
S17149,20,Female,4.3,1.3,1.6,No,85.4,6.3,Fair,2,High School,Good,10,Yes,85.6
S17451,21,Female,3.8,3.6,2.6,No,100.0,7.5,Fair,4,Master,Good,5,Yes,70.8
S15588,22,Male,2.6,1.1,4.6,Yes,89.5,6.3,Poor,6,Bachelor,Average,6,Yes,70.5
S08248,17,Male,1.2,2.0,0.3,No,88.7,7.2,Fair,1,Bachelor,Good,6,No,44.2
S01050,20,Female,5.9,2.1,0.9,No,92.8,7.6,Poor,3,High School,Good,7,Yes,100.0
S13043,21,Female,1.6,2.9,1.7,No,99.4,6.1,Poor,5,Master,Average,9,Yes,64.8
S12945,17,Female,2.9,1.3,0.9,No,90.0,7.5,Good,2,,Good,6,No,56.8
S16143,24,Female,2.4,2.5,1.5,No,100.0,5.3,Good,2,Bachelor,Average,6,Yes,62.0
